"","t","logFC","status","type"
"109",290.490295531932,9.99805522175,0,"lymphoma"
"110",290.184993167437,9.93750906,0,"lymphoma"
"111",289.686929586515,11.401610375,0,"lymphoma"
"112",289.514414189842,11.4768025875,0,"lymphoma"
"113",289.321174516963,9.4009165765,0,"lymphoma"
"114",288.329856831612,12.8422586925,0,"lymphoma"
"115",288.034686436751,12.26651621,0,"lymphoma"
"116",287.939895120417,9.97086787125,0,"lymphoma"
"117",287.52939798929,11.0505945675,0,"lymphoma"
"118",286.915180043369,12.2733807575,0,"lymphoma"
"119",286.594186906521,9.5071811675,0,"lymphoma"
"120",286.476250899303,12.7138462075,0,"lymphoma"
"121",286.439954681886,10.608793735,0,"lymphoma"
"122",286.001773974487,10.88320446,0,"lymphoma"
"123",285.785274496073,10.29125595,0,"lymphoma"
"124",284.716478953789,10.5781865125,0,"lymphoma"
"125",284.354791075737,10.698520185,0,"lymphoma"
"126",284.273948849125,10.310274125,0,"lymphoma"
"127",283.905052099555,10.1614038925,0,"lymphoma"
"128",283.401656255307,12.3221361625,0,"lymphoma"
"129",282.76489963706,9.79415631275,0,"lymphoma"
"130",282.47051297728,9.6043059825,0,"lymphoma"
"131",282.367724066373,13.0849719025,0,"lymphoma"
"132",281.847909073384,13.0946130725,0,"lymphoma"
"133",281.72883523404,10.55341387,0,"lymphoma"
"134",281.564212280494,11.914148335,0,"lymphoma"
"135",281.525062803758,10.0105175985,0,"lymphoma"
"136",281.44807845416,13.12770748,0,"lymphoma"
"137",281.432100238948,11.20802474,0,"lymphoma"
"138",281.119864310865,9.068052292,0,"lymphoma"
"139",281.110680668104,10.15880418,0,"lymphoma"
"140",281.034648716508,9.739587784,0,"lymphoma"
"141",280.936739557505,12.9527330425,0,"lymphoma"
"142",280.785639056532,9.3330426215,0,"lymphoma"
"143",280.370833481295,11.4272744675,0,"lymphoma"
"144",280.175044787292,9.9071257115,0,"lymphoma"
"145",279.606248529383,10.5725946425,0,"lymphoma"
"146",279.335434616191,12.581109285,0,"lymphoma"
"147",279.011963217191,12.0373005875,0,"lymphoma"
"148",278.777002342404,10.00413131725,0,"lymphoma"
"149",278.490087231479,9.75378417975,0,"lymphoma"
"150",278.001658883515,11.6948416225,0,"lymphoma"
"151",277.675675574279,12.201792,0,"lymphoma"
"152",277.590116748803,9.0121564865,0,"lymphoma"
"153",277.516394980427,9.85470175725,0,"lymphoma"
"154",277.401549373288,12.95519185,0,"lymphoma"
"155",277.071178128564,9.39291477175,0,"lymphoma"
"156",276.700420514608,12.1691880225,0,"lymphoma"
"157",276.553772687926,9.2713615895,0,"lymphoma"
"158",276.522122813564,11.394640685,0,"lymphoma"
"159",276.289522927766,11.1219477675,0,"lymphoma"
"160",276.163860857393,9.3800115585,0,"lymphoma"
"161",275.818543910008,12.444468975,0,"lymphoma"
"162",275.812451566846,12.9409241675,0,"lymphoma"
"163",275.785443511365,9.21374201775,0,"lymphoma"
"164",275.718788000678,9.704580784,0,"lymphoma"
"165",275.519928404585,9.7859597205,0,"lymphoma"
"166",274.714862170117,12.4952347275,0,"lymphoma"
"167",274.704237291911,8.9608056545,0,"lymphoma"
"168",273.688942920293,12.858950615,0,"lymphoma"
"169",273.317507369305,11.547935245,0,"lymphoma"
"170",272.378431824568,12.39593053,0,"lymphoma"
"171",272.049328589892,12.90347719,0,"lymphoma"
"172",271.550458838457,10.4121558675,0,"lymphoma"
"173",271.498893584875,10.1476910125,0,"lymphoma"
"174",271.17212922663,10.19956112,0,"lymphoma"
"175",271.142356910952,9.26823830575,0,"lymphoma"
"176",271.081482768286,9.7971823215,0,"lymphoma"
"177",271.016577793849,12.83629942,0,"lymphoma"
"178",270.716535047059,12.3517789825,0,"lymphoma"
"179",270.21615648745,9.05449533475,0,"lymphoma"
"180",269.924182897939,12.0172667475,0,"lymphoma"
"181",269.881667680394,11.9714560525,0,"lymphoma"
"182",269.551932806411,11.342769145,0,"lymphoma"
"183",268.857803829753,12.3510272475,0,"lymphoma"
"184",268.583173197647,8.59784674625,0,"lymphoma"
"185",268.58144350576,12.8664991875,0,"lymphoma"
"186",266.706048219267,10.5053391425,0,"lymphoma"
"187",266.652761336535,10.03027629825,0,"lymphoma"
"188",266.489274418833,9.5235340595,0,"lymphoma"
"189",265.844171518131,9.46049332625,0,"lymphoma"
"190",265.459840355706,9.78493475925,0,"lymphoma"
"191",265.282964631743,11.51355553,0,"lymphoma"
"192",264.763842649976,11.9351267825,0,"lymphoma"
"193",264.701141918372,9.32711577425,0,"lymphoma"
"194",264.517615796234,12.9420237525,0,"lymphoma"
"195",264.508813953273,9.64933109275,0,"lymphoma"
"196",264.490090435981,12.1567924025,0,"lymphoma"
"197",264.315352970387,13.6738538725,0,"lymphoma"
"198",264.271253890071,11.4635937225,0,"lymphoma"
"199",264.245997725906,9.9300251,0,"lymphoma"
"200",264.211815268735,10.44653964,0,"lymphoma"
"201",264.20999773212,9.33227324475,0,"lymphoma"
"202",263.839290322011,11.85694337,0,"lymphoma"
"203",263.380931687631,9.93348383925,0,"lymphoma"
"204",263.378299066879,10.553940535,0,"lymphoma"
"205",263.06888916474,11.2421829725,0,"lymphoma"
"206",263.015419545759,9.367786169,0,"lymphoma"
"207",262.611523402898,8.9139204025,0,"lymphoma"
"208",262.576103078016,9.65345215825,0,"lymphoma"
"209",262.182855721055,8.9603266715,0,"lymphoma"
"210",262.148639596023,9.021555662,0,"lymphoma"
"211",261.885270800804,11.6459081175,0,"lymphoma"
"212",261.739078704804,12.76414275,0,"lymphoma"
"213",261.686127279515,9.80262827875,0,"lymphoma"
"214",261.430962361555,12.74483442,0,"lymphoma"
"215",260.970423045496,9.9108097555,0,"lymphoma"
"216",260.37519163962,9.24887442575,0,"lymphoma"
"217",259.735982257704,9.4142067435,0,"lymphoma"
"218",259.59995362468,10.812989235,0,"lymphoma"
"219",259.218946423308,10.032244444,0,"lymphoma"
"220",259.049909686853,9.48362016675,0,"lymphoma"
"221",258.936761354515,9.07502055175,0,"lymphoma"
"222",258.772616401971,11.2530765525,0,"lymphoma"
"223",258.500254708858,9.387114048,0,"lymphoma"
"224",258.232146664892,13.0824379925,0,"lymphoma"
"225",258.156792485458,9.93364572425,0,"lymphoma"
"226",257.837401853677,9.390873194,0,"lymphoma"
"227",257.336337089751,11.2701733125,0,"lymphoma"
"228",256.993821449395,8.127867699,0,"lymphoma"
"229",256.810049642927,9.14112520225,0,"lymphoma"
"230",256.73553201675,9.8403053285,0,"lymphoma"
"231",256.672726305262,11.2395987525,0,"lymphoma"
"232",256.623533311868,11.8405206225,0,"lymphoma"
"233",256.601650898623,9.3075482845,0,"lymphoma"
"234",256.529654740816,9.41897130025,0,"lymphoma"
"235",256.472376355414,8.4054780005,0,"lymphoma"
"236",256.300753796219,9.8361485005,0,"lymphoma"
"237",256.294981394133,11.26838088,0,"lymphoma"
"238",256.229746460591,9.15780568125,0,"lymphoma"
"239",256.028233599593,8.18272733675,0,"lymphoma"
"240",256.003232132762,8.61473059675,0,"lymphoma"
"241",255.964285786259,12.4427115925,0,"lymphoma"
"242",255.957725853234,12.5206985475,0,"lymphoma"
"243",255.563346032123,9.108696699,0,"lymphoma"
"244",255.4579572048,10.5443191525,0,"lymphoma"
"245",254.990043529425,12.7839603425,0,"lymphoma"
"246",254.828784033159,8.43176198025,0,"lymphoma"
"247",254.772597040394,8.686052561,0,"lymphoma"
"248",254.769425960397,9.7162766455,0,"lymphoma"
"249",254.504367110799,8.5267841815,0,"lymphoma"
"250",254.354145860937,8.3446748255,0,"lymphoma"
