"","t","logFC","P.Value","status","type"
"74",322.741358281789,11.7946348185714,1.14151254970338e-17,0,"myeloma"
"75",322.597775347437,9.52731118885714,1.14556151685755e-17,0,"myeloma"
"76",322.43837412216,11.24675996,1.15007549954534e-17,0,"myeloma"
"77",321.581583095928,12.80511638,1.17468411590953e-17,0,"myeloma"
"78",321.384899411011,12.2328987128571,1.18041653664403e-17,0,"myeloma"
"79",321.346963703564,13.5923404685714,1.18152580601829e-17,0,"myeloma"
"80",321.054159398991,12.9884237571429,1.19012721934406e-17,0,"myeloma"
"81",319.809264648312,11.3099682657143,1.22749268196452e-17,0,"myeloma"
"82",319.694123514951,12.2378482828571,1.23101483318884e-17,0,"myeloma"
"83",319.628612042629,12.7946995314286,1.23302389699345e-17,0,"myeloma"
"84",317.879093313028,12.7929379614286,1.28806696529044e-17,0,"myeloma"
