"","t","logFC","status","type"
"71",457.648887371247,0.989024385656148,0,"leukemia"
"72",457.530286346898,0.987043804919066,0,"leukemia"
"73",457.298487229202,0.988324981534026,0,"leukemia"
"74",456.620412218385,0.989369401423271,0,"leukemia"
"75",456.595567807461,0.986940486303468,0,"leukemia"
"76",456.164456947131,0.985456512074458,0,"leukemia"
"77",456.110072932274,0.986101261253547,0,"leukemia"
"78",456.057600225031,0.973517039028434,0,"leukemia"
"79",455.802453662858,0.975073701501567,0,"leukemia"
"80",455.724368862239,0.974529276048821,0,"leukemia"
"81",455.635057027512,0.978773040491115,0,"leukemia"
"82",455.375234696298,0.984840423196674,0,"leukemia"
"83",455.036250577862,0.97214547337648,0,"leukemia"
"84",454.979540950421,0.98132476721874,0,"leukemia"
"85",454.952199282986,0.981708563402123,0,"leukemia"
"86",454.81244873131,0.987742697717852,0,"leukemia"
"87",454.333348288882,0.982993087835426,0,"leukemia"
"88",454.27392685392,0.980264104677207,0,"leukemia"
"89",453.787519637269,0.980058785684059,0,"leukemia"
"90",453.658689909573,0.983683815105728,0,"leukemia"
"91",453.482379540452,0.978276536292011,0,"leukemia"
"92",453.408062579462,0.986244786784123,0,"leukemia"
"93",453.298084865114,0.986522296249305,0,"leukemia"
"94",452.85677638783,0.986308443014101,0,"leukemia"
"95",452.7720965881,0.985064017511983,0,"leukemia"
"96",452.650740192698,0.985674124651575,0,"leukemia"
"97",452.621135792412,0.985226085423801,0,"leukemia"
"98",452.591159012601,0.984832081041288,0,"leukemia"
"99",452.305832872525,0.990596906388138,0,"leukemia"
"100",452.197584009704,0.985181784900534,0,"leukemia"
"101",451.560874028773,0.986544500718208,0,"leukemia"
"102",451.084592457926,0.983809588046572,0,"leukemia"
"103",450.892375626998,0.973056417082972,0,"leukemia"
"104",450.705280561982,0.988396242491163,0,"leukemia"
"105",450.695699785843,0.976019586378081,0,"leukemia"
"106",450.521724531093,0.977273111051032,0,"leukemia"
"107",450.429638652462,0.987810685175956,0,"leukemia"
"108",450.25204753798,0.989335211706312,0,"leukemia"
"109",450.239101190302,0.958795938410982,0,"leukemia"
"110",449.925371517241,0.984545826783591,0,"leukemia"
"111",449.733009247907,0.97789482256017,0,"leukemia"
"112",449.670367080981,0.987673236022773,0,"leukemia"
"113",449.578776942802,0.9826070508575,0,"leukemia"
"114",449.552709734345,0.984880316962783,0,"leukemia"
"115",449.486369787607,0.980584369498632,0,"leukemia"
"116",449.483511617159,0.98070372053209,0,"leukemia"
"117",449.308033825978,0.988180904499299,0,"leukemia"
"118",449.192832214513,0.985208311551234,0,"leukemia"
"119",449.103887113763,0.981314829323216,0,"leukemia"
"120",449.080184010687,0.987888936541711,0,"leukemia"
"121",449.066893935759,0.981808958548253,0,"leukemia"
"122",449.020981263871,0.984985038001609,0,"leukemia"
"123",449.008197567229,0.988092813315981,0,"leukemia"
"124",448.847728402447,0.98407252322555,0,"leukemia"
"125",448.712587832949,0.983863297080534,0,"leukemia"
"126",448.698770239289,0.98397071088153,0,"leukemia"
"127",448.507938039741,0.988946502304327,0,"leukemia"
"128",448.461608509181,0.983769471558135,0,"leukemia"
"129",448.452885701497,0.98406461589005,0,"leukemia"
"130",448.404581133823,0.979076534617078,0,"leukemia"
"131",448.287436475761,0.983533806041994,0,"leukemia"
"132",448.253502566135,0.984171666297773,0,"leukemia"
"133",448.05689299732,0.982603784289422,0,"leukemia"
"134",448.002736390634,0.979038176464005,0,"leukemia"
"135",447.963744555075,0.987417438599757,0,"leukemia"
"136",447.734718379656,0.981521400679981,0,"leukemia"
"137",447.582303429145,0.989491097716552,0,"leukemia"
"138",447.541984852726,0.974341767591954,0,"leukemia"
"139",447.530057140918,0.981746460734161,0,"leukemia"
"140",447.493119983392,0.976778466596992,0,"leukemia"
"141",447.478413476876,0.984409196394504,0,"leukemia"
"142",447.462400499303,0.987465569756017,0,"leukemia"
"143",447.362079952352,0.975435852621179,0,"leukemia"
"144",447.139912421271,0.964367261891513,0,"leukemia"
"145",447.125956682945,0.98148781337659,0,"leukemia"
"146",447.097990928289,0.986899839042189,0,"leukemia"
"147",447.041564470289,0.990329146625912,0,"leukemia"
"148",446.971363665631,0.987216531170125,0,"leukemia"
"149",446.76603337948,0.983322624141939,0,"leukemia"
"150",446.588916642809,0.984716330548715,0,"leukemia"
"151",446.409975960257,0.979654127498611,0,"leukemia"
"152",446.389481059066,0.981159644295368,0,"leukemia"
"153",446.305345589961,0.983071033532876,0,"leukemia"
"154",446.195230265611,0.982596401535441,0,"leukemia"
"155",446.168887447331,0.990854121457779,0,"leukemia"
"156",446.074466510275,0.980617831317218,0,"leukemia"
"157",445.675059392767,0.975204864351975,0,"leukemia"
"158",445.449736587128,0.985902827971253,0,"leukemia"
"159",445.405714129098,0.983254334445534,0,"leukemia"
"160",445.403590749815,0.977928699085345,0,"leukemia"
"161",445.3545954052,0.982952058964992,0,"leukemia"
"162",445.336021362581,0.968435943971238,0,"leukemia"
"163",445.255138201784,0.981646741960602,0,"leukemia"
"164",445.252777530459,0.981962256673923,0,"leukemia"
"165",445.190490559177,0.981623991795491,0,"leukemia"
"166",445.18497942943,0.986049885100202,0,"leukemia"
"167",445.117589423937,0.980121997484634,0,"leukemia"
"168",445.05011748919,0.987821166749034,0,"leukemia"
"169",444.925962725106,0.991268985497041,0,"leukemia"
"170",444.875251497186,0.983400327426123,0,"leukemia"
"171",444.853243529957,0.982547061419812,0,"leukemia"
"172",444.483779905463,0.987023558464135,0,"leukemia"
"173",444.451545372424,0.990289418652906,0,"leukemia"
"174",444.404759985835,0.986905836702196,0,"leukemia"
"175",444.259048088872,0.983819262465915,0,"leukemia"
"176",444.133104285796,0.981636456523285,0,"leukemia"
"177",443.963134489832,0.980222932267901,0,"leukemia"
"178",443.924092704203,0.983582945910179,0,"leukemia"
"179",443.911626713871,0.982128278898908,0,"leukemia"
"180",443.639148859626,0.97389137992733,0,"leukemia"
"181",443.321607391826,0.988654788552859,0,"leukemia"
"182",443.312722545729,0.983887378875112,0,"leukemia"
"183",443.22520265725,0.98170067259217,0,"leukemia"
"184",443.162421250991,0.983927703575487,0,"leukemia"
"185",443.134033990301,0.986872993666835,0,"leukemia"
"186",443.131098602076,0.973858635228768,0,"leukemia"
"187",443.039653652401,0.983611954551903,0,"leukemia"
"188",442.898609091298,0.98043594516144,0,"leukemia"
"189",442.831166926594,0.98980618607592,0,"leukemia"
"190",442.818116975257,0.980280075566197,0,"leukemia"
"191",442.693675166072,0.98489962630772,0,"leukemia"
"192",442.691473604269,0.982375133328785,0,"leukemia"
"193",442.288758921712,0.988961991604896,0,"leukemia"
"194",442.181401731519,0.984020640125757,0,"leukemia"
"195",442.091465413468,0.979744956422761,0,"leukemia"
"196",442.085549322223,0.987522209490851,0,"leukemia"
"197",442.051582020417,0.978842612626902,0,"leukemia"
"198",442.041808323469,0.988590035603193,0,"leukemia"
"199",442.004202575104,0.989701743296796,0,"leukemia"
"200",441.894805776845,0.983739783186944,0,"leukemia"
"201",441.890136954449,0.983663159289586,0,"leukemia"
"202",441.810549685518,0.983939596510989,0,"leukemia"
"203",441.734075906116,0.986705410494629,0,"leukemia"
"204",441.729134176017,0.966751665063954,0,"leukemia"
"205",441.610616218039,0.982889740693779,0,"leukemia"
"206",441.496188725985,0.983865114796439,0,"leukemia"
"207",441.436519274919,0.985845505597615,0,"leukemia"
"208",441.298591318926,0.987136752646941,0,"leukemia"
"209",441.264960816617,0.98704344996144,0,"leukemia"
"210",441.205915733689,0.973299917147313,0,"leukemia"
"211",441.205183059881,0.98134144980585,0,"leukemia"
"212",441.181735267555,0.981775248654292,0,"leukemia"
"213",441.145101108877,0.979224475528967,0,"leukemia"
"214",441.001375312804,0.989186253185819,0,"leukemia"
"215",440.884754319154,0.988779717182444,0,"leukemia"
"216",440.792784980101,0.989003087310581,0,"leukemia"
"217",440.692406647186,0.976042665232086,0,"leukemia"
"218",440.45851072654,0.987843298355936,0,"leukemia"
"219",440.404073358675,0.983979552514254,0,"leukemia"
"220",440.391992702884,0.985489238319164,0,"leukemia"
"221",440.338748373008,0.978652638556515,0,"leukemia"
"222",440.210423318398,0.970405435109393,0,"leukemia"
"223",440.119518403458,0.985146700150441,0,"leukemia"
"224",440.086809740998,0.988918852684777,0,"leukemia"
"225",440.059994025819,0.986204800750765,0,"leukemia"
"226",440.035255871359,0.98169942824632,0,"leukemia"
"227",440.023939238117,0.969997499776941,0,"leukemia"
"228",440.018207822564,0.981054833692875,0,"leukemia"
"229",439.933230518243,0.988769935027206,0,"leukemia"
"230",439.926264010623,0.985654862760303,0,"leukemia"
"231",439.901941846326,0.97970743493987,0,"leukemia"
"232",439.898914011933,0.983379201925557,0,"leukemia"
"233",439.782878631005,0.980946156730263,0,"leukemia"
"234",439.686218059236,0.976973045194221,0,"leukemia"
"235",439.666110868253,0.982753712553215,0,"leukemia"
"236",439.662647650552,0.988369254904151,0,"leukemia"
"237",439.651319616286,0.973570502545691,0,"leukemia"
"238",439.545531530847,0.983616895911845,0,"leukemia"
"239",439.445005595452,0.984036780108756,0,"leukemia"
"240",439.405639352528,0.988788454808495,0,"leukemia"
"241",439.164873934269,0.983792256833769,0,"leukemia"
"242",439.039978136748,0.989308905350959,0,"leukemia"
"243",439.031979061976,0.987801981091423,0,"leukemia"
"244",438.926776049358,0.988571919646507,0,"leukemia"
"245",438.888896181939,0.980900647262902,0,"leukemia"
"246",438.84850852796,0.985508622244397,0,"leukemia"
"247",438.813452588729,0.977610835562058,0,"leukemia"
"248",438.701537568892,0.982076844648361,0,"leukemia"
"249",438.674333062884,0.983992189121963,0,"leukemia"
"250",438.550325326193,0.983794964421091,0,"leukemia"
